State,Month,Year,Dayweek,Time,Crash Type,Number Fatalities
SA,11,2000,Friday,11:00,Single,1
NSW,11,2000,Thursday,7:00,Single,1
NSW,11,2000,Tuesday,17:00,Multiple,1
Tas,11,2000,Thursday,13:00,Multiple,1
NSW,11,2000,Friday,6:00,Multiple,1
NSW,11,2000,Wednesday,13:00,Single,1
NSW,11,2000,Monday,12:00,Multiple,1
Vic,11,2000,Wednesday,9:00,Multiple,1
Vic,11,2000,Wednesday,17:00,Single,1
Qld,11,2000,Monday,17:00,Multiple,2
Qld,11,2000,Wednesday,13:00,Single,1
Qld,11,2000,Monday,17:00,Multiple,1
Vic,11,2000,Monday,15:00,Multiple,2
Tas,11,2000,Wednesday,14:00,Single,1
Vic,11,2000,Tuesday,13:00,Single,2
Vic,11,2000,Wednesday,6:00,Single,1
NSW,11,2000,Thursday,13:00,Multiple,1
NSW,11,2000,Wednesday,14:00,Multiple,1
NSW,11,2000,Thursday,14:00,Multiple,1
Tas,11,2000,Friday,9:00,Multiple,1
SA,11,2000,Friday,15:00,Multiple,1
Vic,11,2000,Wednesday,16:00,Multiple,1
Tas,11,2000,Thursday,14:00,Single,1
Qld,11,2000,Monday,13:00,Multiple,1
SA,11,2000,Friday,16:00,Multiple,1
SA,11,2000,Friday,12:00,Multiple,1
NSW,11,2000,Wednesday,10:00,Multiple,1
WA,11,2000,Friday,8:00,Single,1
Qld,11,2000,Wednesday,10:00,Multiple,2
Vic,11,2000,Thursday,15:00,Single,1
SA,11,2000,Thursday,14:00,Single,1
Qld,11,2000,Thursday,15:00,Multiple,3
Vic,11,2000,Thursday,10:00,Multiple,1
Qld,11,2000,Thursday,10:00,Single,1
WA,11,2000,Wednesday,15:00,Single,1
NSW,11,2000,Tuesday,14:00,Multiple,1
NSW,11,2000,Monday,16:00,Single,1
SA,11,2000,Wednesday,11:00,Multiple,1
WA,11,2000,Thursday,10:00,Multiple,1
Tas,11,2000,Thursday,9:00,Single,1
NSW,11,2000,Wednesday,17:00,Multiple,1
NT,11,2000,Thursday,10:00,Single,1
NSW,11,2000,Monday,17:00,Multiple,1
WA,11,2000,Monday,15:00,Single,1
Vic,11,2000,Monday,17:00,Multiple,1
Vic,11,2000,Thursday,13:00,Multiple,1
NSW,11,2000,Wednesday,7:00,Single,1
Vic,11,2000,Saturday,20:00,Single,1
Vic,11,2000,Sunday,5:00,Single,1
Qld,11,2000,Sunday,2:00,Single,1
Qld,11,2000,Saturday,22:00,Single,1
NSW,11,2000,Friday,21:00,Single,1
NSW,11,2000,Wednesday,5:00,Single,1
Vic,11,2000,Monday,21:00,Single,1
NSW,11,2000,Thursday,18:00,Single,1
Vic,11,2000,Tuesday,20:00,Single,1
Qld,11,2000,Friday,9:00,Single,1
NSW,11,2000,Tuesday,8:00,Single,1
Qld,11,2000,Wednesday,15:00,Single,1
WA,11,2000,Friday,7:00,Single,1
WA,11,2000,Wednesday,14:00,Multiple,1
NSW,10,2000,Sunday,7:00,Single,1
Qld,10,2000,Sunday,18:00,Single,1
Vic,10,2000,Friday,18:00,Single,1
WA,10,2000,Saturday,13:00,Single,3
NSW,10,2000,Wednesday,11:00,Single,1
ACT,10,2000,Saturday,2:00,Single,2
WA,10,2000,Tuesday,19:00,Multiple,1
WA,10,2000,Thursday,18:00,Multiple,1
Qld,10,2000,Saturday,4:00,Single,1
Qld,10,2000,Monday,3:00,Single,1
WA,10,2000,Sunday,5:00,Single,1
NSW,10,2000,Sunday,3:00,Single,1
Tas,10,2000,Sunday,3:00,Single,1
Qld,10,2000,Saturday,1:00,Single,1
SA,10,2000,Sunday,1:00,Single,1
WA,10,2000,Sunday,1:00,Single,1
Vic,10,2000,Saturday,20:00,Single,1
SA,10,2000,Friday,19:00,Single,1
Vic,10,2000,Saturday,19:00,Single,1
Vic,10,2000,Monday,0:00,Single,1
WA,10,2000,Sunday,19:00,Multiple,1
Vic,10,2000,Friday,19:00,Multiple,1
ACT,10,2000,Sunday,18:00,Single,1
Vic,10,2000,Sunday,18:00,Multiple,1
NSW,10,2000,Saturday,2:00,Single,1
Qld,10,2000,Saturday,4:00,Multiple,1
NSW,10,2000,Sunday,5:00,Multiple,1
Qld,10,2000,Saturday,5:00,Single,1
NSW,10,2000,Friday,19:00,Single,1
Vic,10,2000,Sunday,4:00,Single,1
SA,10,2000,Saturday,19:00,Multiple,1
NSW,10,2000,Monday,2:00,Single,1
Qld,10,2000,Friday,22:00,Single,1
Qld,10,2000,Thursday,4:00,Single,1
SA,10,2000,Tuesday,20:00,Multiple,1
Qld,10,2000,Thursday,19:00,Single,1
NSW,10,2000,Wednesday,21:00,Single,2
ACT,10,2000,Friday,5:00,Single,1
NSW,10,2000,Friday,0:00,Single,1
Vic,10,2000,Thursday,22:00,Single,1
NSW,10,2000,Friday,0:00,Multiple,1
NT,10,2000,Thursday,19:00,Single,1
NSW,10,2000,Thursday,23:00,Single,1
NSW,10,2000,Monday,21:00,Single,1
Vic,10,2000,Tuesday,4:00,Single,1
WA,10,2000,Friday,0:00,Single,1
NSW,10,2000,Sunday,16:00,Single,1
Qld,10,2000,Sunday,12:00,Multiple,1
Qld,10,2000,Saturday,12:00,Multiple,1
WA,10,2000,Sunday,15:00,Multiple,1
Vic,10,2000,Sunday,9:00,Single,1
Vic,10,2000,Sunday,16:00,Single,1
SA,10,2000,Sunday,13:00,Single,1
NSW,10,2000,Saturday,10:00,Single,1
Vic,10,2000,Saturday,12:00,Single,2
Qld,10,2000,Sunday,16:00,Single,1
WA,10,2000,Sunday,15:00,Single,1
Vic,10,2000,Saturday,12:00,Multiple,1
SA,10,2000,Sunday,12:00,Multiple,1
WA,10,2000,Sunday,8:00,Single,1
Vic,10,2000,Sunday,16:00,Single,1
Vic,10,2000,Sunday,14:00,Single,1
Vic,10,2000,Sunday,16:00,Single,1
WA,10,2000,Sunday,11:00,Multiple,1
Qld,10,2000,Sunday,16:00,Single,1
NSW,10,2000,Sunday,15:00,Single,1
Qld,10,2000,Friday,14:00,Multiple,3
NSW,10,2000,Monday,12:00,Multiple,1
WA,10,2000,Thursday,10:00,Multiple,4
SA,10,2000,Wednesday,16:00,Single,1
NSW,10,2000,Tuesday,17:00,Multiple,3
NT,10,2000,Wednesday,14:00,Single,1
NSW,10,2000,Monday,13:00,Multiple,1
WA,10,2000,Tuesday,17:00,Single,1
WA,10,2000,Tuesday,13:00,Single,1
SA,10,2000,Monday,8:00,Single,1
Vic,10,2000,Monday,11:00,Multiple,1
Vic,10,2000,Monday,16:00,Multiple,1
NSW,10,2000,Wednesday,13:00,Multiple,1
Qld,10,2000,Tuesday,9:00,Single,1
Qld,10,2000,Tuesday,8:00,Multiple,1
WA,10,2000,Wednesday,15:00,Single,1
SA,10,2000,Monday,15:00,Single,2
WA,10,2000,Tuesday,9:00,Multiple,1
Qld,10,2000,Tuesday,15:00,Single,2
Qld,10,2000,Monday,7:00,Multiple,1
NSW,10,2000,Friday,9:00,Multiple,2
Vic,10,2000,Wednesday,16:00,Multiple,1
Qld,10,2000,Tuesday,17:00,Multiple,1
WA,10,2000,Monday,10:00,Single,2
NSW,10,2000,Wednesday,8:00,Multiple,2
Vic,10,2000,Tuesday,16:00,Multiple,1
Vic,10,2000,Friday,10:00,Multiple,2
SA,10,2000,Thursday,16:00,Multiple,1
SA,10,2000,Wednesday,14:00,Multiple,1
NSW,10,2000,Friday,7:00,Multiple,1
NSW,10,2000,Monday,6:00,Single,1
Vic,10,2000,Monday,14:00,Single,1
Qld,10,2000,Friday,17:00,Single,1
Qld,10,2000,Monday,12:00,Multiple,1
NT,10,2000,Monday,13:00,Single,1
SA,10,2000,Wednesday,9:00,Multiple,1
Qld,10,2000,Wednesday,16:00,Multiple,1
NSW,10,2000,Friday,17:00,Single,1
NSW,10,2000,Wednesday,16:00,Multiple,1
NSW,10,2000,Thursday,13:00,Single,1
NSW,10,2000,Thursday,14:00,Single,1
Vic,10,2000,Tuesday,10:00,Single,1
NSW,10,2000,Tuesday,17:00,Multiple,1
NSW,10,2000,Tuesday,8:00,Single,1
Vic,10,2000,Thursday,1:00,Single,1
NT,10,2000,Friday,19:00,Single,1
NSW,10,2000,Sunday,3:00,Single,1
SA,10,2000,Sunday,13:00,Single,1
NT,10,2000,Thursday,20:00,Single,1
SA,10,2000,Monday,19:00,Single,1
NSW,10,2000,Monday,22:00,Single,1
WA,10,2000,Tuesday,18:00,Single,1
NSW,10,2000,Wednesday,19:00,Single,1
NSW,10,2000,Saturday,11:00,Single,1
NSW,10,2000,Sunday,7:00,Single,1
SA,10,2000,Friday,15:00,Single,1
WA,10,2000,Friday,11:00,Single,1
Vic,10,2000,Monday,11:00,Single,1
Vic,10,2000,Monday,15:00,Single,1
SA,10,2000,Thursday,15:00,Single,1
SA,10,2000,Monday,14:00,Single,1
WA,10,2000,Monday,6:00,Single,1
Vic,10,2000,Thursday,17:00,Multiple,1
NSW,9,2000,Sunday,4:00,Single,1
NSW,9,2000,Saturday,20:00,Single,1
NSW,9,2000,Saturday,9:00,Multiple,1
Qld,9,2000,Saturday,1:00,Single,1
NSW,9,2000,Saturday,11:00,Single,1
NSW,9,2000,Wednesday,19:00,Single,1
Vic,9,2000,Monday,18:00,Single,1
SA,9,2000,Saturday,0:00,Multiple,1
NSW,9,2000,Saturday,20:00,Multiple,1
Vic,9,2000,Sunday,1:00,Single,1
NSW,9,2000,Friday,20:00,Single,1
Tas,9,2000,Sunday,22:00,Single,1
Qld,9,2000,Saturday,20:00,Single,1
WA,9,2000,Saturday,5:00,Single,1
Qld,9,2000,Friday,18:00,Multiple,3
NSW,9,2000,Saturday,19:00,Single,1
NSW,9,2000,Sunday,22:00,Single,1
NSW,9,2000,Saturday,3:00,Single,1
Vic,9,2000,Sunday,20:00,Single,2
NSW,9,2000,Friday,23:00,Single,1
ACT,9,2000,Saturday,1:00,Single,1
ACT,9,2000,Friday,23:00,Single,1
Vic,9,2000,Saturday,1:00,Single,1
NT,9,2000,Friday,20:00,Single,1
Vic,9,2000,Saturday,3:00,Single,1
Vic,9,2000,Saturday,21:00,Multiple,2
NSW,9,2000,Saturday,0:00,Single,1
Vic,9,2000,Sunday,3:00,Single,1
Qld,9,2000,Sunday,20:00,Multiple,3
Vic,9,2000,Friday,21:00,Multiple,1
Vic,9,2000,Tuesday,0:00,Multiple,1
WA,9,2000,Thursday,20:00,Single,1
Qld,9,2000,Tuesday,18:00,Multiple,1
WA,9,2000,Thursday,20:00,Multiple,1
SA,9,2000,Tuesday,21:00,Multiple,1
NSW,9,2000,Friday,0:00,Multiple,1
SA,9,2000,Thursday,0:00,Single,1
Vic,9,2000,Friday,1:00,Multiple,2
Vic,9,2000,Monday,20:00,Single,1
Vic,9,2000,Friday,0:00,Multiple,3
Vic,9,2000,Thursday,20:00,Multiple,1
WA,9,2000,Friday,1:00,Single,1
Qld,9,2000,Thursday,23:00,Single,1
NSW,9,2000,Tuesday,23:00,Single,1
SA,9,2000,Monday,20:00,Single,1
NSW,9,2000,Friday,0:00,Multiple,1
Vic,9,2000,Thursday,2:00,Single,1
Vic,9,2000,Tuesday,20:00,Multiple,1
NT,9,2000,Thursday,22:00,Single,1
NSW,9,2000,Wednesday,0:00,Multiple,1
NSW,9,2000,Thursday,20:00,Multiple,1
Vic,9,2000,Saturday,16:00,Single,1
NSW,9,2000,Saturday,7:00,Single,1
NSW,9,2000,Sunday,10:00,Single,1
NSW,9,2000,Saturday,13:00,Multiple,1
Qld,9,2000,Saturday,17:00,Multiple,1
WA,9,2000,Saturday,13:00,Multiple,1
WA,9,2000,Sunday,11:00,Multiple,2
SA,9,2000,Saturday,14:00,Multiple,2
NT,9,2000,Saturday,6:00,Single,1
Vic,9,2000,Saturday,8:00,Single,1
WA,9,2000,Saturday,14:00,Single,1
WA,9,2000,Sunday,6:00,Single,1
NSW,9,2000,Saturday,14:00,Multiple,2
WA,9,2000,Sunday,16:00,Single,1
Qld,9,2000,Saturday,8:00,Single,1
Vic,9,2000,Sunday,17:00,Single,1
Vic,9,2000,Saturday,8:00,Multiple,1
NSW,9,2000,Sunday,7:00,Single,1
Qld,9,2000,Sunday,10:00,Single,1
NSW,9,2000,Sunday,14:00,Single,1
Qld,9,2000,Friday,10:00,Multiple,1
NSW,9,2000,Monday,12:00,Multiple,1
NSW,9,2000,Monday,11:00,Single,1
NSW,9,2000,Friday,14:00,Multiple,1
NSW,9,2000,Friday,16:00,Single,1
NSW,9,2000,Monday,12:00,Multiple,1
WA,9,2000,Thursday,15:00,Multiple,1
WA,9,2000,Thursday,15:00,Multiple,1
WA,9,2000,Monday,6:00,Multiple,1
Vic,9,2000,Tuesday,15:00,Single,1
Vic,9,2000,Monday,7:00,Multiple,1
NSW,9,2000,Friday,12:00,Multiple,1
SA,9,2000,Friday,6:00,Single,1
Qld,9,2000,Monday,8:00,Multiple,1
Vic,9,2000,Monday,6:00,Single,1
SA,9,2000,Tuesday,7:00,Multiple,1
WA,9,2000,Thursday,8:00,Multiple,1
WA,9,2000,Tuesday,15:00,Single,1
NSW,9,2000,Thursday,15:00,Single,1
NSW,9,2000,Thursday,8:00,Multiple,1
Vic,9,2000,Wednesday,14:00,Single,1
Tas,9,2000,Thursday,8:00,Multiple,1
SA,9,2000,Thursday,10:00,Multiple,2
NSW,9,2000,Thursday,10:00,Multiple,1
NSW,9,2000,Tuesday,10:00,Multiple,1
NSW,9,2000,Thursday,7:00,Multiple,1
Vic,9,2000,Wednesday,14:00,Multiple,1
Qld,9,2000,Thursday,14:00,Multiple,1
Vic,9,2000,Monday,8:00,Multiple,1
NSW,9,2000,Wednesday,17:00,Single,1
SA,9,2000,Thursday,14:00,Single,1
SA,9,2000,Wednesday,14:00,Single,2
WA,9,2000,Friday,15:00,Single,1
SA,9,2000,Wednesday,9:00,Multiple,1
WA,9,2000,Thursday,12:00,Single,1
Vic,9,2000,Friday,17:00,Multiple,1
NSW,9,2000,Thursday,13:00,Multiple,1
Qld,9,2000,Tuesday,8:00,Multiple,1
ACT,9,2000,Monday,9:00,Single,1
NSW,9,2000,Wednesday,15:00,Single,1
WA,9,2000,Wednesday,13:00,Multiple,1
Vic,9,2000,Monday,9:00,Single,1
Qld,9,2000,Monday,14:00,Multiple,2
NSW,9,2000,Friday,17:00,Multiple,3
NSW,9,2000,Tuesday,16:00,Single,1
WA,9,2000,Tuesday,12:00,Multiple,1
NT,9,2000,Wednesday,12:00,Single,1
WA,9,2000,Wednesday,10:00,Single,1
NSW,9,2000,Tuesday,12:00,Multiple,1
NSW,9,2000,Monday,15:00,Single,1
Qld,9,2000,Wednesday,16:00,Multiple,1
Vic,9,2000,Monday,9:00,Single,1
Vic,9,2000,Thursday,13:00,Multiple,1
Vic,9,2000,Saturday,23:00,Single,1
Qld,9,2000,Thursday,19:00,Single,1
SA,9,2000,Friday,19:00,Single,1
Qld,9,2000,Saturday,0:00,Single,1
Tas,9,2000,Saturday,20:00,Single,1
NSW,9,2000,Friday,20:00,Single,1
Qld,9,2000,Saturday,2:00,Single,1
NSW,9,2000,Monday,18:00,Single,1
NSW,9,2000,Thursday,20:00,Single,1
NT,9,2000,Thursday,18:00,Single,1
NSW,9,2000,Saturday,13:00,Single,1
SA,9,2000,Saturday,11:00,Single,1
NSW,9,2000,Wednesday,11:00,Single,1
Qld,9,2000,Wednesday,7:00,Single,1
ACT,9,2000,Thursday,12:00,Single,1
SA,9,2000,Friday,15:00,Single,1
NSW,9,2000,Tuesday,17:00,Single,1
Qld,9,2000,Thursday,11:00,Single,1
Vic,9,2000,Monday,8:00,Single,1
Qld,9,2000,Thursday,16:00,Single,1
NSW,8,2000,Monday,2:00,Single,1
Vic,8,2000,Wednesday,9:00,Single,1
WA,8,2000,Friday,21:00,Single,1
NT,8,2000,Saturday,8:00,Single,1
Vic,8,2000,Thursday,21:00,Single,1
Qld,8,2000,Saturday,22:00,Single,1
Qld,8,2000,Saturday,4:00,Single,1
Qld,8,2000,Saturday,21:00,Multiple,1
NSW,8,2000,Sunday,18:00,Single,2
NSW,8,2000,Sunday,20:00,Multiple,1
WA,8,2000,Saturday,4:00,Single,1
NSW,8,2000,Sunday,20:00,Multiple,1
NSW,8,2000,Saturday,22:00,Single,1
Vic,8,2000,Sunday,22:00,Multiple,1
Qld,8,2000,Saturday,22:00,Single,1
Qld,8,2000,Sunday,2:00,Multiple,1
WA,8,2000,Saturday,23:00,Single,1
Vic,8,2000,Sunday,19:00,Multiple,3
Qld,8,2000,Sunday,21:00,Single,1
Qld,8,2000,Saturday,3:00,Single,1
Tas,8,2000,Monday,3:00,Single,1
WA,8,2000,Monday,18:00,Multiple,3
Qld,8,2000,Tuesday,21:00,Single,1
SA,8,2000,Thursday,21:00,Multiple,1
SA,8,2000,Wednesday,3:00,Multiple,2
Vic,8,2000,Thursday,19:00,Multiple,1
Vic,8,2000,Wednesday,23:00,Single,2
NSW,8,2000,Friday,0:00,Single,1
SA,8,2000,Wednesday,3:00,Multiple,2
SA,8,2000,Thursday,23:00,Single,1
Vic,8,2000,Monday,22:00,Multiple,1
Qld,8,2000,Thursday,18:00,Multiple,1
SA,8,2000,Thursday,18:00,Multiple,1
NSW,8,2000,Thursday,21:00,Multiple,1
NT,8,2000,Tuesday,21:00,Multiple,1
Vic,8,2000,Wednesday,22:00,Multiple,1
SA,8,2000,Sunday,14:00,Multiple,1
WA,8,2000,Saturday,6:00,Single,1
WA,8,2000,Saturday,11:00,Multiple,1
Vic,8,2000,Sunday,6:00,Single,1
Qld,8,2000,Saturday,6:00,Multiple,1
NSW,8,2000,Tuesday,8:00,Multiple,1
NSW,8,2000,Sunday,16:00,Single,1
Qld,8,2000,Sunday,12:00,Single,1
NT,8,2000,Saturday,15:00,Single,1
NSW,8,2000,Sunday,15:00,Single,1
Qld,8,2000,Saturday,17:00,Multiple,1
Vic,8,2000,Thursday,8:00,Multiple,1
Qld,8,2000,Wednesday,16:00,Multiple,1
Vic,8,2000,Tuesday,7:00,Single,1
Vic,8,2000,Thursday,13:00,Single,1
NSW,8,2000,Tuesday,10:00,Multiple,1
WA,8,2000,Monday,6:00,Multiple,1
SA,8,2000,Wednesday,7:00,Multiple,1
NSW,8,2000,Friday,16:00,Multiple,1
Vic,8,2000,Monday,9:00,Single,2
WA,8,2000,Monday,14:00,Multiple,1
NSW,8,2000,Monday,7:00,Single,1
SA,8,2000,Thursday,16:00,Single,1
Vic,8,2000,Tuesday,11:00,Multiple,1
Qld,8,2000,Thursday,7:00,Single,1
NSW,8,2000,Thursday,6:00,Multiple,1
Vic,8,2000,Friday,16:00,Multiple,1
NSW,8,2000,Friday,15:00,Multiple,1
Qld,8,2000,Wednesday,16:00,Single,1
Qld,8,2000,Monday,10:00,Multiple,1
Vic,8,2000,Thursday,14:00,Multiple,1
Vic,8,2000,Monday,11:00,Multiple,1
NSW,8,2000,Wednesday,17:00,Multiple,1
Qld,8,2000,Monday,7:00,Single,1
Vic,8,2000,Wednesday,14:00,Multiple,1
Vic,8,2000,Wednesday,17:00,Single,1
Qld,8,2000,Friday,17:00,Multiple,3
NSW,8,2000,Tuesday,14:00,Multiple,3
NSW,8,2000,Wednesday,11:00,Multiple,1
NSW,8,2000,Wednesday,9:00,Multiple,1
Vic,8,2000,Monday,13:00,Multiple,1
Qld,8,2000,Monday,16:00,Multiple,2
NSW,8,2000,Thursday,9:00,Single,1
Qld,8,2000,Wednesday,8:00,Multiple,1
SA,8,2000,Wednesday,6:00,Multiple,1
Qld,8,2000,Wednesday,11:00,Multiple,1
NSW,8,2000,Monday,17:00,Single,1
Vic,8,2000,Wednesday,15:00,Multiple,1
Qld,8,2000,Friday,17:00,Single,1
NT,8,2000,Monday,15:00,Single,1
SA,8,2000,Tuesday,16:00,Multiple,1
NSW,8,2000,Monday,13:00,Multiple,1
Vic,8,2000,Saturday,19:00,Single,1
WA,8,2000,Friday,18:00,Single,1
NSW,8,2000,Friday,22:00,Single,1
NSW,8,2000,Sunday,19:00,Single,1
Tas,8,2000,Saturday,17:00,Single,1
NSW,8,2000,Saturday,3:00,Single,1
WA,8,2000,Sunday,13:00,Single,1
ACT,8,2000,Sunday,2:00,Single,1
NSW,8,2000,Friday,20:00,Single,1
Qld,8,2000,Sunday,4:00,Single,1
Qld,8,2000,Tuesday,21:00,Single,1
Qld,8,2000,Thursday,1:00,Single,1
NSW,8,2000,Sunday,13:00,Single,1
Vic,8,2000,Monday,11:00,Single,1
Vic,8,2000,Tuesday,9:00,Single,1
WA,8,2000,Thursday,16:00,Single,1
NSW,8,2000,Tuesday,13:00,Single,1
NSW,8,2000,Thursday,6:00,Single,1
Qld,8,2000,Wednesday,17:00,Single,1
Vic,8,2000,Thursday,9:00,Single,1
NT,8,2000,Wednesday,7:00,Single,1
Qld,8,2000,Tuesday,16:00,Multiple,1
WA,8,2000,Tuesday,15:00,Multiple,1
NSW,8,2000,Thursday,13:00,Multiple,1
Vic,7,2000,Saturday,19:00,Multiple,2
SA,7,2000,Sunday,1:00,Single,3
NSW,7,2000,Saturday,6:00,Single,1
Qld,7,2000,Saturday,17:00,Single,1
NSW,7,2000,Sunday,13:00,Multiple,1
WA,7,2000,Saturday,18:00,Multiple,3
Qld,7,2000,Saturday,13:00,Single,1
Vic,7,2000,Saturday,20:00,Single,1
NSW,7,2000,Saturday,6:00,Single,1
Vic,7,2000,Saturday,1:00,Multiple,1
NSW,7,2000,Sunday,0:00,Single,1
Qld,7,2000,Saturday,3:00,Single,2
SA,7,2000,Sunday,4:00,Single,1
Qld,7,2000,Friday,21:00,Single,1
Vic,7,2000,Sunday,21:00,Single,1
NSW,7,2000,Friday,22:00,Multiple,1
NSW,7,2000,Friday,18:00,Single,1
NSW,7,2000,Sunday,4:00,Single,3
SA,7,2000,Sunday,20:00,Multiple,1
NSW,7,2000,Saturday,0:00,Multiple,1
WA,7,2000,Saturday,1:00,Single,1
Vic,7,2000,Saturday,19:00,Single,1
NSW,7,2000,Friday,21:00,Multiple,4
WA,7,2000,Sunday,22:00,Single,1
Qld,7,2000,Sunday,2:00,Single,1
NSW,7,2000,Saturday,23:00,Single,1
NSW,7,2000,Sunday,23:00,Single,1
NSW,7,2000,Saturday,19:00,Multiple,1
Vic,7,2000,Saturday,0:00,Single,1
Vic,7,2000,Saturday,23:00,Single,1
NSW,7,2000,Monday,5:00,Single,1
WA,7,2000,Saturday,23:00,Single,2
Vic,7,2000,Saturday,0:00,Single,1
Vic,7,2000,Saturday,19:00,Single,1
Vic,7,2000,Saturday,22:00,Multiple,1
Qld,7,2000,Sunday,19:00,Multiple,1
WA,7,2000,Monday,2:00,Single,1
NSW,7,2000,Saturday,5:00,Single,1
Tas,7,2000,Saturday,3:00,Single,1
NSW,7,2000,Thursday,20:00,Multiple,1
Vic,7,2000,Tuesday,19:00,Single,1
NSW,7,2000,Thursday,23:00,Multiple,1
Qld,7,2000,Friday,2:00,Single,1
SA,7,2000,Friday,0:00,Multiple,1
Vic,7,2000,Friday,3:00,Multiple,2
NSW,7,2000,Friday,0:00,Single,1
Qld,7,2000,Monday,19:00,Single,1
Vic,7,2000,Monday,19:00,Multiple,1
Qld,7,2000,Tuesday,18:00,Multiple,3
NSW,7,2000,Friday,0:00,Single,1
Vic,7,2000,Tuesday,18:00,Multiple,1
WA,7,2000,Wednesday,22:00,Single,1
SA,7,2000,Tuesday,19:00,Multiple,1
WA,7,2000,Thursday,0:00,Single,1
Qld,7,2000,Thursday,21:00,Single,1
NSW,7,2000,Monday,20:00,Single,2
NSW,7,2000,Friday,3:00,Multiple,1
SA,7,2000,Tuesday,18:00,Multiple,1
NSW,7,2000,Wednesday,18:00,Multiple,2
WA,7,2000,Sunday,6:00,Single,1
SA,7,2000,Saturday,14:00,Multiple,1
NSW,7,2000,Saturday,15:00,Multiple,1
NT,7,2000,Saturday,10:00,Single,1
WA,7,2000,Saturday,8:00,Single,1
Qld,7,2000,Sunday,12:00,Multiple,1
Qld,7,2000,Sunday,8:00,Multiple,1
Qld,7,2000,Sunday,16:00,Multiple,1
NSW,7,2000,Saturday,8:00,Single,1
Vic,7,2000,Sunday,17:00,Multiple,1
NSW,7,2000,Sunday,14:00,Single,1
Tas,7,2000,Saturday,14:00,Multiple,1
Qld,7,2000,Saturday,17:00,Single,1
NSW,7,2000,Sunday,17:00,Multiple,2
NSW,7,2000,Sunday,12:00,Multiple,1
SA,7,2000,Saturday,12:00,Multiple,1
Vic,7,2000,Sunday,17:00,Single,1
WA,7,2000,Sunday,15:00,Multiple,1
Qld,7,2000,Saturday,17:00,Single,1
Qld,7,2000,Saturday,12:00,Multiple,1
Qld,7,2000,Friday,7:00,Multiple,1
NSW,7,2000,Monday,10:00,Single,1
NSW,7,2000,Friday,14:00,Single,1
ACT,7,2000,Monday,14:00,Multiple,1
ACT,7,2000,Thursday,17:00,Multiple,1
WA,7,2000,Monday,16:00,Multiple,1
Vic,7,2000,Monday,12:00,Multiple,1
Vic,7,2000,Thursday,9:00,Multiple,1
Qld,7,2000,Monday,8:00,Single,1
NSW,7,2000,Monday,7:00,Single,1
NT,7,2000,Monday,15:00,Multiple,4
Qld,7,2000,Friday,7:00,Multiple,1
NSW,7,2000,Tuesday,7:00,Multiple,1
NSW,7,2000,Wednesday,15:00,Multiple,1
NSW,7,2000,Monday,9:00,Single,1
Qld,7,2000,Thursday,9:00,Multiple,2
Vic,7,2000,Monday,9:00,Multiple,1
NSW,7,2000,Tuesday,9:00,Single,2
NSW,7,2000,Friday,13:00,Multiple,1
SA,7,2000,Wednesday,8:00,Multiple,1
Qld,7,2000,Monday,15:00,Multiple,1
Vic,7,2000,Monday,9:00,Multiple,1
NSW,7,2000,Friday,14:00,Single,1
Qld,7,2000,Friday,11:00,Single,1
WA,7,2000,Thursday,6:00,Multiple,1
Qld,7,2000,Tuesday,8:00,Single,2
NSW,7,2000,Monday,17:00,Multiple,1
Qld,7,2000,Tuesday,11:00,Single,1
Qld,7,2000,Tuesday,6:00,Multiple,1
Vic,7,2000,Wednesday,11:00,Multiple,2
Vic,7,2000,Friday,7:00,Multiple,1
NT,7,2000,Thursday,15:00,Multiple,1
Qld,7,2000,Tuesday,17:00,Single,1
Vic,7,2000,Friday,17:00,Multiple,2
NSW,7,2000,Thursday,10:00,Multiple,2
WA,7,2000,Tuesday,11:00,Multiple,1
Vic,7,2000,Thursday,14:00,Multiple,1
SA,7,2000,Sunday,21:00,Single,1
NSW,7,2000,Saturday,18:00,Single,1
WA,7,2000,Thursday,18:00,Single,1
Vic,7,2000,Friday,19:00,Single,1
NSW,7,2000,Saturday,0:00,Single,1
WA,7,2000,Friday,18:00,Single,1
NSW,7,2000,Sunday,18:00,Single,1
NSW,7,2000,Sunday,4:00,Single,1
Vic,7,2000,Thursday,19:00,Single,1
NSW,7,2000,Monday,20:00,Single,1
WA,7,2000,Wednesday,20:00,Single,1
NSW,7,2000,Thursday,23:00,Single,1
NSW,7,2000,Wednesday,5:00,Single,1
Vic,7,2000,Wednesday,19:00,Single,1
Vic,7,2000,Monday,12:00,Single,1
NSW,7,2000,Thursday,9:00,Single,1
Vic,7,2000,Friday,7:00,Single,1
Qld,7,2000,Thursday,12:00,Single,1
NSW,7,2000,Tuesday,13:00,Single,1
NSW,7,2000,Friday,8:00,Single,1
Qld,7,2000,Tuesday,16:00,Single,1
WA,7,2000,Thursday,22:00,Multiple,1
NSW,7,2000,Thursday,22:00,Multiple,1
WA,6,2000,Saturday,19:00,Single,1
Qld,6,2000,Friday,18:00,Multiple,1
WA,6,2000,Saturday,23:00,Single,1
Vic,6,2000,Wednesday,18:00,Single,1
Vic,6,2000,Monday,1:00,Single,3
NSW,6,2000,Sunday,1:00,Single,2
Qld,6,2000,Friday,21:00,Single,1
Vic,6,2000,Saturday,23:00,Single,1
NSW,6,2000,Saturday,20:00,Single,1
